report_refresh_date,tenant_display_name,user_id,last_activity_date,team_chat_message_count,private_chat_message_count,call_count,meeting_count,post_messages,reply_messages,urgent_messages,meetings_organized_count,meetings_attended_count,ad_hoc_meetings_organized_count,ad_hoc_meetings_attended_count,scheduled_one_time_meetings_organized_count,scheduled_one_time_meetings_attended_count,scheduled_recurring_meetings_organized_count,scheduled_recurring_meetings_attended_count,audio_duration,video_duration,screen_share_duration,audio_duration_in_seconds,video_duration_in_seconds,screen_share_duration_in_seconds,has_other_action
2023-11-16,zalvarado@example.net,30f32980-109b-4727-b327-b2f72bb9c457,2023-11-16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,PT1H27M48S,PT0S,PT1H27M48S,5268,0,5268,No
2023-11-16,michaelfarley@example.org,6f23a159-4517-46ac-acde-60fc86d9d277,2023-11-16,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-16,zimmermannancy@example.net,5e184b8d-d0aa-469d-abb4-2ff1280b33ed,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,rittertravis@example.org,ac1e3480-03c8-4d41-8772-d588a2d17df5,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,ethanmay@example.net,eae6821c-6274-4aaa-b860-a61d7f1f64f6,2023-11-16,2,0,0,1,1,1,0,0,1,0,0,0,0,0,1,PT43M24S,PT43M24S,PT43M24S,2604,2604,2604,No
2023-11-16,robert21@example.net,1e63f672-3366-4ef0-8dc1-fb495f6b01d2,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,dacevedo@example.com,cc767922-c9ac-43a0-b576-3c76ce05b754,2023-11-16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-16,benjaminvasquez@example.org,841bdc36-605d-44bf-b4b0-98103cd59a91,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,ashley55@example.com,81dc9797-df1c-47c3-85f6-a3cbae08da9b,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,jason71@example.com,3544150e-d0c3-4e1b-882f-95b7dff26a51,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,katrinarosario@example.net,6e5cfc72-6dba-4ddf-975f-656a3e5cc06b,2023-11-16,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,PT1H43M40S,PT0S,PT1H43M40S,6220,0,6220,No
2023-11-16,pittsalice@example.org,528cf269-205f-4e36-b868-95b29c6cf156,2023-11-16,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,PT1H12S,PT1H12S,PT1H12S,3612,3612,3612,No
2023-11-16,jamesrussell@example.com,61b56a78-bf7b-41c0-943f-1ff6c1872b81,2023-11-16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-16,lyncheric@example.net,ba39db61-c10e-4825-9b3d-9d27c3d56a70,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,kelly12@example.net,8735c155-b457-49ef-9dbd-7dbbfd3c61db,2023-11-16,0,0,0,2,0,0,0,1,2,0,1,1,1,0,0,PT2H22M3S,PT0S,PT1H43M29S,8523,0,6209,No
2023-11-16,ylee@example.org,e7b1b031-0fd0-4508-8690-c549b50db56f,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,byrdnatasha@example.org,209edac9-48ad-451c-a261-512dddb3d228,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,parkerin@example.com,8321c2a9-ebef-4f63-b86c-3376ca739c99,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,angelascott@example.org,9ed8e045-7928-4c26-acef-c2db6479275a,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,egrant@example.org,837650e0-8f4f-47c1-8bf6-13bfbd45676c,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,abrennan@example.net,aeb90206-c553-40bb-a18c-d7bc35bf7acb,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,wardlisa@example.com,a3722cca-7a9a-4dbd-ada5-e3d759faa170,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,elee@example.org,986650fa-39e1-4fdf-9868-cab02a17d01d,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,jason60@example.com,04751b14-9ab9-42d9-8933-f8f899ad1569,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,paulmartinez@example.com,a368052a-b608-4bc8-82a7-75163f92d7ee,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,moralesnicholas@example.com,95ee9ac2-eeb0-4838-a008-470679ac7c34,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,belltasha@example.com,e7137962-9483-4f3f-9553-882de4e6560b,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,mcgrathcharles@example.com,b1413e6d-cfdc-4d8d-b76c-db22adb9b074,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,olsonmatthew@example.net,170c38f2-620b-45b5-aa13-c5ca9be4da2f,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,rjones@example.org,ffb17c4c-6e2a-40ea-80bc-889b0786aace,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,jchavez@example.net,90cd755f-ed9b-41bf-b48f-e3b3010270da,2023-11-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-16,richard09@example.org,d4924a36-0685-4260-b081-660c7f82a8ac,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,rsanchez@example.org,b0a1554d-fbe4-428a-907a-b821ba983466,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,jessica23@example.com,211ac718-173e-4b63-9eb8-f34d85bc03e0,2023-11-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PT1H1M1S,PT1H1M1S,PT1H1M1S,3661,3661,3661,No
2023-11-16,shirleyhoffman@example.org,a9aadccf-b890-4531-b848-0437add19719,2023-11-16,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,PT43M9S,PT43M9S,PT43M9S,2589,2589,2589,No
2023-11-16,jenniferjames@example.net,76e9a00d-4e7a-4219-b027-bcfa50d073c7,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,jonesdebbie@example.org,a084a965-76fd-4018-b0ae-61b8618cb190,2023-11-16,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-16,heidiharrison@example.org,60a3caa6-112b-4d8b-8f36-aefe76f1dee6,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,jennifer37@example.net,96876d17-f750-4d0e-897c-2312df231e3e,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,robert52@example.org,bf2c9614-1bc7-4651-a03c-7855411ee3be,2023-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-16,josephgutierrez@example.net,5be5526a-b68e-4792-a28f-a7f49f294dbc,2023-11-16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-16,anthonygraham@example.com,b3c5559d-1f69-485d-a8e3-6d6ecf918630,2023-11-16,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-16,johnsonperry@example.net,bdd2e190-48c3-4ecd-a267-62974f103433,2023-11-16,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,PT1H25M27S,PT0S,PT1H25M27S,5127,0,5127,No
2023-11-16,ileach@example.com,44f567ad-52de-42f5-8296-b2944ae9fc8c,2023-11-16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,kyleswanson@example.net,a25baa4c-524c-41b4-b668-2e6656ac33ab,2023-11-17,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,ggray@example.com,0af5480e-42a1-45b6-b8fb-3451ef7e436d,2023-11-17,3,2,0,3,1,2,0,0,3,0,2,0,0,0,1,PT1H28M48S,PT1H28M48S,PT50M46S,5328,5328,3046,No
2023-11-17,sydneymcdaniel@example.com,fde0896b-32ac-461b-8e8a-f4830bd52917,2023-11-17,1,16,2,2,0,1,0,2,2,2,2,0,0,0,0,PT2H42M33S,PT1H27M7S,PT1H15M18S,9753,5227,4518,No
2023-11-17,clementspamela@example.com,a2f11582-dd43-47a9-9867-b2e42346eca4,2023-11-17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,toddclaire@example.net,cc9171fa-3b78-4eb3-b7ee-89f0bf16760a,2023-11-17,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT23M36S,PT23M36S,PT23M36S,1416,1416,1416,No
2023-11-17,paulmartinez@example.com,a368052a-b608-4bc8-82a7-75163f92d7ee,2023-11-17,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT23M37S,PT23M37S,PT23M37S,1417,1417,1417,No
2023-11-17,armstrongbryan@example.net,544fa54c-1d73-482f-9419-d6c530051a40,2023-11-17,1,5,0,1,0,1,0,0,1,0,1,0,0,0,0,PT34S,PT34S,PT0S,34,34,0,No
2023-11-17,jessemiller@example.com,a4350b2b-cde6-4c05-93b1-b37bfd7b83dd,2023-11-17,0,12,0,5,0,0,0,2,5,2,3,0,0,0,2,PT1H40M40S,PT1H40M37S,PT1H58S,6040,6037,3658,No
2023-11-17,barbarastafford@example.net,a4874c16-098c-4c8c-b40d-b2995e83ae52,2023-11-17,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,jacksonpeter@example.net,dd8f0c11-024a-446a-8f3f-0729aa798d8f,2023-11-17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,mthomas@example.org,5038c981-5469-4e8a-b0fa-f81b04f2f105,2023-11-17,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,ethanmay@example.net,eae6821c-6274-4aaa-b860-a61d7f1f64f6,2023-11-17,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,kyleobrien@example.org,eba3cd89-90e5-4baf-be65-5473078636bc,2023-11-17,0,0,0,3,0,0,0,0,3,0,2,0,0,0,1,PT1H27M21S,PT1H27M21S,PT1H26M18S,5241,5241,5178,No
2023-11-17,glyons@example.org,73910468-d44d-44c9-87a3-a10feeb2c2d0,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,michelehester@example.org,f0694daf-4173-4e46-b484-0f2961ca01f7,2023-11-17,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,PT17M13S,PT16M52S,PT16M52S,1033,1012,1012,No
2023-11-17,pittsalice@example.org,528cf269-205f-4e36-b868-95b29c6cf156,2023-11-17,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,oortega@example.com,5efc9914-0c2d-4ee0-8a46-a4731ab3c23b,2023-11-17,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,daniel11@example.com,2880a716-6824-4ae5-bf08-de0b42f1691a,2023-11-17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,randalljason@example.com,e5382be0-dac2-424f-923a-a8b560683d88,2023-11-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,tiffany01@example.org,38a0a82a-6ddf-4d32-8da4-2a944211e183,2023-11-17,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT1H1M37S,PT0S,PT1H1M37S,3697,0,3697,No
2023-11-17,tracey27@example.com,4ec2b1db-8bff-420c-bd24-49ed09deb78b,2023-11-17,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,PT25M46S,PT0S,PT0S,1546,0,0,No
2023-11-17,jason71@example.com,3544150e-d0c3-4e1b-882f-95b7dff26a51,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,donald42@example.net,4a8cbb36-47b2-4ac1-b97f-11f2d99d6c30,2023-11-17,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,ashley55@example.com,81dc9797-df1c-47c3-85f6-a3cbae08da9b,2023-11-17,0,10,0,5,0,0,0,0,5,0,4,0,0,0,1,PT1H34M2S,PT1H33M51S,PT1H33M51S,5642,5631,5631,No
2023-11-17,ramirezjacob@example.net,d1f7e4ad-0bf8-45cc-9523-3fc54da42fc8,2023-11-17,1,34,1,1,1,0,0,0,1,0,1,0,0,0,0,PT2M58S,PT1M7S,PT0S,178,67,0,No
2023-11-17,diana08@example.org,a8c46d46-754c-4c49-8db7-3c49df8510f8,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,moralesnicholas@example.com,95ee9ac2-eeb0-4838-a008-470679ac7c34,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,belltasha@example.com,e7137962-9483-4f3f-9553-882de4e6560b,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,powelljennifer@example.com,ad1033fd-a7dc-4236-9af9-770248c30945,2023-11-17,2,58,1,2,1,1,0,0,2,0,1,0,0,0,1,PT1H43M54S,PT1H43M54S,PT1H33M26S,6234,6234,5606,No
2023-11-17,bshaw@example.net,546ac4d6-860e-445a-bf7c-094248328c9e,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,taylorcamacho@example.com,54b89259-9618-4dd5-85ec-e7ddaf0b72a2,2023-11-17,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,PT17M29S,PT17M29S,PT17M29S,1049,1049,1049,No
2023-11-17,trichards@example.net,64dff478-1ebc-4895-9c1d-e20a9ba2bf44,2023-11-17,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT16M1S,PT16M1S,PT0S,961,961,0,No
2023-11-17,robert97@example.net,6faa4ad4-f75d-4cfb-bf66-5f61b531bf75,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,john09@example.org,ef5a978a-aa73-4fec-8350-2e6766cac240,2023-11-17,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,byrdnatasha@example.org,209edac9-48ad-451c-a261-512dddb3d228,2023-11-17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,smithjeff@example.net,99514763-84a2-433f-b6c0-8f95998877a4,2023-11-17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,stacey75@example.org,29ae7db9-e89e-49d5-b592-b83c241dfea8,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,harpercatherine@example.net,d7a9f4a0-1c73-43f5-bb3b-cf121aa6dc1f,2023-11-17,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT1H3M,PT0S,PT1H3M,3780,0,3780,No
2023-11-17,kfreeman@example.com,b0429641-da0f-4ff1-897e-1c59cf2ca901,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,ushannon@example.com,585392d4-3957-437f-aa4c-501678c5d9a2,2023-11-17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,qbell@example.org,089040ac-cb23-40b8-b7dd-3d40636acb26,2023-11-17,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,PT24M17S,PT24M17S,PT24M17S,1457,1457,1457,No
2023-11-17,dennis32@example.org,b6b49807-0078-4350-9f3b-0b24f5d769b0,2023-11-17,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,millerjennifer@example.net,b6b6acf0-d0fc-4f72-8e9f-b2d1cdd93e69,2023-11-17,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,PT29M48S,PT29M48S,PT0S,1788,1788,0,No
2023-11-17,barberjustin@example.net,590557f0-2713-43af-b2ff-76e42327f292,2023-11-17,0,0,0,2,0,0,0,1,2,1,2,0,0,0,0,PT14M54S,PT14M29S,PT14M29S,894,869,869,No
2023-11-17,ubarton@example.com,4c4facf7-960f-48c4-8cbc-95d889af7d92,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,usmith@example.com,f2145c99-3dbc-41cd-9105-0ac5b58d6ba2,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,robert21@example.net,1e63f672-3366-4ef0-8dc1-fb495f6b01d2,2023-11-17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,christopher62@example.com,183ff508-094e-47d8-a968-93a4d0966f00,2023-11-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,joshuamarshall@example.net,eeb6bd31-3150-4afd-ab46-6736d34656b5,2023-11-17,0,69,3,3,0,0,0,4,3,0,2,0,1,4,0,PT3H25M37S,PT2H10M12S,PT1H47M42S,12337,7812,6462,No
2023-11-17,ahutchinson@example.net,59d94266-0440-489a-96a3-cc2500618bb2,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,klucas@example.net,da070654-6057-441f-bf8f-440ec93f2062,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,bridget30@example.org,0ce0aede-de9e-45fe-995d-f7a2af278609,2023-11-17,0,0,0,3,0,0,0,0,3,0,2,0,0,0,1,PT1H10S,PT1H10S,PT1H10S,3610,3610,3610,No
2023-11-17,samuel75@example.com,cec6f7b7-1ae1-4b03-ab29-7072c02fd47e,2023-11-17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,shirleyhoffman@example.org,a9aadccf-b890-4531-b848-0437add19719,2023-11-17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,barrettkenneth@example.net,2df59961-a016-464c-91fb-6e792dbbe661,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,charlesfreeman@example.com,cfa91c09-0374-4c59-81f5-c8df4b4602e0,2023-11-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,sherrymartinez@example.com,c0b72414-6832-4969-a9e5-140c4895abc0,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,robert52@example.org,bf2c9614-1bc7-4651-a03c-7855411ee3be,2023-11-17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,dixonchristopher@example.com,23174229-6406-4de7-b1ca-0d3299db3b65,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,jchavez@example.net,90cd755f-ed9b-41bf-b48f-e3b3010270da,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,debbiemccullough@example.org,ccf949fa-9acb-45e7-900d-f75befcb1c85,2023-11-17,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,PT1H2M24S,PT0S,PT1H2M24S,3744,0,3744,No
2023-11-17,angelascott@example.org,9ed8e045-7928-4c26-acef-c2db6479275a,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,josephsmith@example.net,9eff3eb0-1fbb-4db9-9dc7-ed81e73b92c0,2023-11-17,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,jonescarrie@example.net,7af43e90-657e-483e-a310-2a32dee339c3,2023-11-17,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,PT1M34S,PT1M34S,PT0S,94,94,0,No
2023-11-17,michael04@example.org,3ba6a5ad-218a-4e4b-a37d-23b11dee6979,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,jennifer37@example.net,96876d17-f750-4d0e-897c-2312df231e3e,2023-11-17,0,0,0,2,0,0,0,1,2,1,2,0,0,0,0,PT43M22S,PT0S,PT42M19S,2602,0,2539,No
2023-11-17,nicholasbyrd@example.org,b0239578-8853-45da-aebd-07883bda8feb,2023-11-17,0,11,1,1,0,0,0,0,1,0,1,0,0,0,0,PT18M43S,PT0S,PT18M43S,1123,0,1123,No
2023-11-17,ppark@example.com,d89870d5-2ec5-4d42-a3db-763c49b7e005,2023-11-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PT18M43S,PT0S,PT18M43S,1123,0,1123,No
2023-11-17,jonesdebbie@example.org,a084a965-76fd-4018-b0ae-61b8618cb190,2023-11-17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,jamesrussell@example.com,61b56a78-bf7b-41c0-943f-1ff6c1872b81,2023-11-17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,olsonmatthew@example.net,170c38f2-620b-45b5-aa13-c5ca9be4da2f,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,wardlisa@example.com,a3722cca-7a9a-4dbd-ada5-e3d759faa170,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,williamreese@example.net,7ea39b9a-e6cc-43ab-bcd6-477d6b131d92,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,benjaminvasquez@example.org,841bdc36-605d-44bf-b4b0-98103cd59a91,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,zrodriguez@example.net,1a79afa6-4bd5-48e6-9394-ce08600ba751,2023-11-17,5,2,0,4,3,2,0,1,4,1,3,0,0,0,1,PT1H30M25S,PT43M47S,PT43M19S,5425,2627,2599,No
2023-11-17,lanedenise@example.org,bb5b7946-b1f7-4c07-911f-bd32fbb75d7a,2023-11-17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,abrennan@example.net,aeb90206-c553-40bb-a18c-d7bc35bf7acb,2023-11-17,2,2,0,1,2,0,0,1,1,1,1,0,0,0,0,PT24M48S,PT24M48S,PT24M48S,1488,1488,1488,No
2023-11-17,dunlaperic@example.net,c8943488-6a93-4778-8a4e-aaf6dd5cfa1d,2023-11-17,0,0,0,3,0,0,0,0,3,0,2,0,0,0,1,PT1H7M3S,PT1H7M3S,PT1H6M40S,4023,4023,4000,No
2023-11-17,bharris@example.org,c8b1833e-adb2-4383-89ba-e0ca096833a1,2023-11-17,1,5,0,5,1,0,0,6,5,6,4,0,0,0,1,PT1H50M37S,PT1H45M6S,PT1H5M41S,6637,6306,3941,No
2023-11-17,keithfoster@example.net,6dc433d5-48a6-4e60-a888-1d7db2cb6bde,2023-11-17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,shannonvincent@example.com,d613fc0f-6441-4053-a836-4fb60c97c388,2023-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-17,parkerin@example.com,8321c2a9-ebef-4f63-b86c-3376ca739c99,2023-11-17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-17,dwaters@example.org,16f4f77e-e970-43b6-bccf-3bbce3c37b99,2023-11-17,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT15M53S,PT15M53S,PT0S,953,953,0,No
